# time       Tpb[ms]      <Lnu_e>     <Lnu_ae>      <Lnu_x>    Lnu_e@000   Lnu_ae@000    Lnu_x@000    Lnu_e@045   Lnu_ae@045    Lnu_x@045    Lnu_e@090   Lnu_ae@090    Lnu_x@090    Lnu_e@135   Lnu_ae@135    Lnu_x@135    Lnu_e@180   Lnu_ae@180    Lnu_x@180      <Enu_e>     <Enu_ae>      <Enu_x>    Enu_e@000   Enu_ae@000    Enu_x@000    Enu_e@045   Enu_ae@045    Enu_x@045    Enu_e@090   Enu_ae@090    Enu_x@090    Enu_e@135   Enu_ae@135    Enu_x@135    Enu_e@180   Enu_ae@180    Enu_x@180
001820   3.09771E+02  2.78699E+01  2.65924E+01  2.41701E+01  2.86407E+01  2.42544E+01  2.29840E+01  2.90685E+01  2.42281E+01  2.28018E+01  2.88235E+01  2.60396E+01  2.38515E+01  2.77636E+01  2.81936E+01  2.53663E+01  2.72474E+01  2.91867E+01  2.60699E+01  1.20679E+01  1.48683E+01  1.68087E+01  1.20614E+01  1.48019E+01  1.67751E+01  1.20281E+01  1.48038E+01  1.66695E+01  1.20694E+01  1.49134E+01  1.66284E+01  1.20573E+01  1.49284E+01  1.67713E+01  1.19812E+01  1.48644E+01  1.69560E+01
001822   3.10172E+02  2.82272E+01  2.61417E+01  2.44799E+01  2.94633E+01  2.32837E+01  2.29980E+01  2.90257E+01  2.34648E+01  2.31718E+01  2.91987E+01  2.59377E+01  2.43134E+01  2.87594E+01  2.85260E+01  2.54654E+01  2.76153E+01  2.94694E+01  2.59731E+01  1.19942E+01  1.48034E+01  1.68028E+01  1.20820E+01  1.47697E+01  1.66965E+01  1.19701E+01  1.46985E+01  1.66468E+01  1.19097E+01  1.47330E+01  1.66795E+01  1.19103E+01  1.48328E+01  1.68069E+01  1.19223E+01  1.48788E+01  1.69481E+01
001824   3.10572E+02  2.84033E+01  2.68498E+01  2.45123E+01  2.93872E+01  2.37842E+01  2.30136E+01  3.01314E+01  2.48070E+01  2.33374E+01  3.02238E+01  2.74849E+01  2.43179E+01  2.88298E+01  2.93966E+01  2.54613E+01  2.72885E+01  2.97362E+01  2.65261E+01  1.19272E+01  1.49252E+01  1.68181E+01  1.20139E+01  1.47445E+01  1.67408E+01  1.19525E+01  1.49331E+01  1.66228E+01  1.19424E+01  1.51869E+01  1.66614E+01  1.18905E+01  1.51992E+01  1.68745E+01  1.17468E+01  1.50394E+01  1.69941E+01
001826   3.10973E+02  2.86448E+01  2.69906E+01  2.47315E+01  2.91691E+01  2.41991E+01  2.32674E+01  2.97546E+01  2.44691E+01  2.40467E+01  3.02083E+01  2.67069E+01  2.57819E+01  2.94052E+01  2.87152E+01  2.67855E+01  2.81199E+01  2.96989E+01  2.64017E+01  1.20410E+01  1.48986E+01  1.69200E+01  1.20680E+01  1.48323E+01  1.67858E+01  1.20303E+01  1.48280E+01  1.67574E+01  1.20060E+01  1.49495E+01  1.69046E+01  1.19256E+01  1.49819E+01  1.69932E+01  1.19018E+01  1.49199E+01  1.69221E+01
001828   3.11373E+02  2.86145E+01  2.69088E+01  2.48654E+01  2.91611E+01  2.39624E+01  2.33569E+01  3.02258E+01  2.47190E+01  2.34619E+01  3.04913E+01  2.76253E+01  2.46570E+01  2.89368E+01  2.89082E+01  2.55980E+01  2.75289E+01  2.82889E+01  2.60460E+01  1.20404E+01  1.49232E+01  1.68341E+01  1.20908E+01  1.48696E+01  1.67672E+01  1.20876E+01  1.48521E+01  1.66531E+01  1.20221E+01  1.50292E+01  1.67505E+01  1.19210E+01  1.50716E+01  1.69633E+01  1.19198E+01  1.48998E+01  1.69892E+01
001830   3.11774E+02  2.78884E+01  2.64052E+01  2.46643E+01  2.92595E+01  2.46253E+01  2.35000E+01  2.93122E+01  2.50971E+01  2.42198E+01  2.88909E+01  2.61203E+01  2.49642E+01  2.85905E+01  2.75221E+01  2.55563E+01  2.78473E+01  2.84279E+01  2.59695E+01  1.19575E+01  1.49076E+01  1.68495E+01  1.19403E+01  1.47999E+01  1.67598E+01  1.19154E+01  1.48355E+01  1.66707E+01  1.19639E+01  1.49896E+01  1.65903E+01  1.20084E+01  1.50046E+01  1.67496E+01  1.19557E+01  1.49398E+01  1.70084E+01
001832   3.12175E+02  2.80392E+01  2.64242E+01  2.46160E+01  2.84901E+01  2.48213E+01  2.38337E+01  2.95389E+01  2.54263E+01  2.42464E+01  2.96080E+01  2.63912E+01  2.49434E+01  2.88210E+01  2.76261E+01  2.53382E+01  2.76007E+01  2.82111E+01  2.53465E+01  1.19377E+01  1.48622E+01  1.68382E+01  1.19282E+01  1.48507E+01  1.67116E+01  1.19139E+01  1.48908E+01  1.66252E+01  1.19459E+01  1.48989E+01  1.67036E+01  1.19687E+01  1.49315E+01  1.68499E+01  1.19285E+01  1.49130E+01  1.69533E+01
001834   3.12575E+02  2.86534E+01  2.69323E+01  2.48274E+01  2.92034E+01  2.53593E+01  2.42417E+01  2.98395E+01  2.58169E+01  2.47745E+01  2.92400E+01  2.65541E+01  2.48390E+01  2.83586E+01  2.76486E+01  2.49470E+01  2.84123E+01  2.91382E+01  2.58088E+01  1.20787E+01  1.49701E+01  1.68704E+01  1.20972E+01  1.49716E+01  1.67894E+01  1.21185E+01  1.49451E+01  1.66888E+01  1.21318E+01  1.49903E+01  1.67155E+01  1.20467E+01  1.50039E+01  1.69717E+01  1.19605E+01  1.49804E+01  1.71578E+01
001836   3.12976E+02  2.81568E+01  2.63484E+01  2.45617E+01  2.88146E+01  2.47489E+01  2.36766E+01  2.90830E+01  2.52139E+01  2.39363E+01  2.88344E+01  2.63197E+01  2.45078E+01  2.82404E+01  2.76253E+01  2.53205E+01  2.79745E+01  2.83741E+01  2.59001E+01  1.20617E+01  1.49305E+01  1.69577E+01  1.20440E+01  1.48415E+01  1.68845E+01  1.19822E+01  1.47937E+01  1.67784E+01  1.20691E+01  1.48483E+01  1.67610E+01  1.20928E+01  1.49313E+01  1.68776E+01  1.20166E+01  1.50034E+01  1.70160E+01
001838   3.13377E+02  2.82405E+01  2.63232E+01  2.45599E+01  2.85156E+01  2.43518E+01  2.37173E+01  2.93165E+01  2.45717E+01  2.45007E+01  2.98316E+01  2.55332E+01  2.49229E+01  2.90421E+01  2.73356E+01  2.51976E+01  2.78291E+01  2.90201E+01  2.60051E+01  1.20181E+01  1.48825E+01  1.68663E+01  1.18762E+01  1.47652E+01  1.66865E+01  1.18921E+01  1.46886E+01  1.67788E+01  1.19297E+01  1.47484E+01  1.68972E+01  1.19379E+01  1.49011E+01  1.69561E+01  1.19800E+01  1.50119E+01  1.69908E+01
001840   3.13777E+02  2.86460E+01  2.60952E+01  2.46826E+01  2.84561E+01  2.42241E+01  2.42830E+01  2.91121E+01  2.43282E+01  2.40844E+01  2.95039E+01  2.57563E+01  2.47004E+01  2.95707E+01  2.74917E+01  2.57334E+01  2.91676E+01  2.83115E+01  2.58789E+01  1.20144E+01  1.48421E+01  1.68276E+01  1.19208E+01  1.47681E+01  1.68432E+01  1.19933E+01  1.48121E+01  1.68173E+01  1.20458E+01  1.48222E+01  1.67924E+01  1.20638E+01  1.47898E+01  1.68894E+01  1.20225E+01  1.48391E+01  1.69336E+01
001842   3.14178E+02  2.75336E+01  2.54267E+01  2.40217E+01  2.72509E+01  2.38076E+01  2.24651E+01  2.77338E+01  2.41041E+01  2.29844E+01  2.80205E+01  2.50995E+01  2.40331E+01  2.78453E+01  2.61312E+01  2.48137E+01  2.79533E+01  2.74411E+01  2.56971E+01  1.19192E+01  1.48528E+01  1.67937E+01  1.18802E+01  1.48480E+01  1.66366E+01  1.19516E+01  1.48541E+01  1.66839E+01  1.19395E+01  1.48868E+01  1.66869E+01  1.19081E+01  1.48847E+01  1.67755E+01  1.19277E+01  1.48581E+01  1.69651E+01
001844   3.14578E+02  2.77703E+01  2.58150E+01  2.44599E+01  2.79950E+01  2.43409E+01  2.39258E+01  2.85226E+01  2.48090E+01  2.45421E+01  2.81489E+01  2.57447E+01  2.47365E+01  2.81016E+01  2.65403E+01  2.50780E+01  2.87246E+01  2.77095E+01  2.57151E+01  1.19796E+01  1.49137E+01  1.69266E+01  1.18770E+01  1.49432E+01  1.68324E+01  1.19481E+01  1.49996E+01  1.68796E+01  1.20141E+01  1.50210E+01  1.68900E+01  1.20273E+01  1.49908E+01  1.69078E+01  1.20308E+01  1.49463E+01  1.70218E+01
001846   3.14979E+02  2.75889E+01  2.56529E+01  2.43244E+01  2.80698E+01  2.46962E+01  2.32364E+01  2.83364E+01  2.44720E+01  2.33949E+01  2.84617E+01  2.53317E+01  2.40831E+01  2.83703E+01  2.69695E+01  2.52390E+01  2.82790E+01  2.79742E+01  2.62058E+01  1.20337E+01  1.49087E+01  1.68119E+01  1.20543E+01  1.48873E+01  1.67603E+01  1.20891E+01  1.48398E+01  1.67171E+01  1.21503E+01  1.48371E+01  1.67429E+01  1.20527E+01  1.48882E+01  1.68489E+01  1.19256E+01  1.49442E+01  1.69541E+01
001848   3.15380E+02  2.78823E+01  2.59364E+01  2.44126E+01  2.83416E+01  2.47491E+01  2.36339E+01  2.95302E+01  2.50599E+01  2.42020E+01  2.96566E+01  2.59694E+01  2.48686E+01  2.89475E+01  2.72788E+01  2.54638E+01  2.81785E+01  2.80688E+01  2.57715E+01  1.19666E+01  1.48729E+01  1.68824E+01  1.19963E+01  1.48492E+01  1.68586E+01  1.20228E+01  1.48432E+01  1.68926E+01  1.21065E+01  1.48364E+01  1.69016E+01  1.20570E+01  1.48628E+01  1.68784E+01  1.19173E+01  1.49089E+01  1.69146E+01
001850   3.15780E+02  2.76501E+01  2.56923E+01  2.45178E+01  2.76408E+01  2.41033E+01  2.38884E+01  2.86258E+01  2.42414E+01  2.42220E+01  2.89931E+01  2.49516E+01  2.46360E+01  2.86984E+01  2.65060E+01  2.49482E+01  2.85018E+01  2.84164E+01  2.56402E+01  1.19515E+01  1.48729E+01  1.68681E+01  1.19473E+01  1.48611E+01  1.69335E+01  1.20473E+01  1.48479E+01  1.68319E+01  1.20560E+01  1.48732E+01  1.67253E+01  1.19990E+01  1.48940E+01  1.66993E+01  1.19638E+01  1.48984E+01  1.68039E+01
001852   3.16181E+02  2.72692E+01  2.53425E+01  2.43741E+01  2.73773E+01  2.51301E+01  2.42939E+01  2.80021E+01  2.53623E+01  2.39305E+01  2.80783E+01  2.54973E+01  2.38102E+01  2.78088E+01  2.58594E+01  2.44764E+01  2.78801E+01  2.67534E+01  2.53541E+01  1.20474E+01  1.48793E+01  1.68272E+01  1.20844E+01  1.49369E+01  1.68540E+01  1.20970E+01  1.49651E+01  1.68408E+01  1.20944E+01  1.49493E+01  1.67388E+01  1.20809E+01  1.49347E+01  1.67602E+01  1.20233E+01  1.49254E+01  1.68706E+01
001854   3.16581E+02  2.82524E+01  2.59540E+01  2.43422E+01  2.90061E+01  2.51086E+01  2.42243E+01  2.85182E+01  2.51612E+01  2.34183E+01  2.80211E+01  2.54196E+01  2.33208E+01  2.80860E+01  2.59751E+01  2.41065E+01  2.84280E+01  2.73519E+01  2.54851E+01  1.20992E+01  1.49695E+01  1.68333E+01  1.20268E+01  1.48745E+01  1.68968E+01  1.21544E+01  1.50676E+01  1.67837E+01  1.22654E+01  1.51662E+01  1.67437E+01  1.22384E+01  1.50891E+01  1.68803E+01  1.20721E+01  1.49801E+01  1.69685E+01
001856   3.16982E+02  2.73488E+01  2.55669E+01  2.44397E+01  2.65549E+01  2.45230E+01  2.43151E+01  2.65390E+01  2.40608E+01  2.35080E+01  2.73757E+01  2.44267E+01  2.36128E+01  2.81484E+01  2.56603E+01  2.43274E+01  2.84285E+01  2.73636E+01  2.53687E+01  1.19803E+01  1.48660E+01  1.68525E+01  1.19044E+01  1.47999E+01  1.70837E+01  1.19124E+01  1.48098E+01  1.69845E+01  1.20196E+01  1.48743E+01  1.67807E+01  1.20637E+01  1.49241E+01  1.67269E+01  1.20215E+01  1.49656E+01  1.68480E+01
001858   3.17383E+02  2.69660E+01  2.54115E+01  2.43942E+01  2.67339E+01  2.41292E+01  2.40795E+01  2.69922E+01  2.40765E+01  2.39864E+01  2.76173E+01  2.50289E+01  2.42227E+01  2.84429E+01  2.64633E+01  2.46011E+01  2.84964E+01  2.76255E+01  2.53509E+01  1.20109E+01  1.48749E+01  1.69438E+01  1.19961E+01  1.47880E+01  1.69409E+01  1.20074E+01  1.48117E+01  1.69591E+01  1.20599E+01  1.49347E+01  1.69122E+01  1.20820E+01  1.49860E+01  1.68307E+01  1.20186E+01  1.49144E+01  1.68629E+01
001860   3.17783E+02  2.72477E+01  2.58355E+01  2.42783E+01  2.78186E+01  2.57662E+01  2.44192E+01  2.86710E+01  2.55497E+01  2.48185E+01  2.88508E+01  2.57033E+01  2.48422E+01  2.85343E+01  2.65181E+01  2.49339E+01  2.82123E+01  2.74403E+01  2.52654E+01  1.19919E+01  1.48987E+01  1.69286E+01  1.19469E+01  1.48952E+01  1.69877E+01  1.20739E+01  1.48598E+01  1.69855E+01  1.21583E+01  1.49020E+01  1.70274E+01  1.20876E+01  1.49419E+01  1.70825E+01  1.19876E+01  1.48614E+01  1.69822E+01
001862   3.18184E+02  2.70488E+01  2.58287E+01  2.45766E+01  2.74538E+01  2.47456E+01  2.39826E+01  2.89893E+01  2.56841E+01  2.42555E+01  2.94362E+01  2.66971E+01  2.45579E+01  2.84466E+01  2.71131E+01  2.51496E+01  2.71211E+01  2.73002E+01  2.58565E+01  1.19494E+01  1.48640E+01  1.68651E+01  1.19576E+01  1.49449E+01  1.69268E+01  1.20584E+01  1.49644E+01  1.68689E+01  1.21490E+01  1.49848E+01  1.68951E+01  1.21034E+01  1.49293E+01  1.70015E+01  1.19435E+01  1.48081E+01  1.69311E+01
001864   3.18585E+02  2.73895E+01  2.59840E+01  2.46410E+01  2.73672E+01  2.54574E+01  2.47782E+01  2.80380E+01  2.51690E+01  2.45710E+01  2.84130E+01  2.50681E+01  2.43792E+01  2.84637E+01  2.59135E+01  2.47760E+01  2.79785E+01  2.70236E+01  2.51895E+01  1.20449E+01  1.48831E+01  1.68139E+01  1.19859E+01  1.48547E+01  1.67512E+01  1.21563E+01  1.47978E+01  1.67283E+01  1.22495E+01  1.48080E+01  1.67860E+01  1.21516E+01  1.48519E+01  1.68922E+01  1.19948E+01  1.49153E+01  1.68856E+01
001866   3.18985E+02  2.70699E+01  2.54855E+01  2.39705E+01  2.71156E+01  2.53629E+01  2.40863E+01  2.76404E+01  2.55554E+01  2.41589E+01  2.79213E+01  2.54560E+01  2.38168E+01  2.83463E+01  2.60169E+01  2.41114E+01  2.81072E+01  2.67887E+01  2.48234E+01  1.20064E+01  1.48845E+01  1.67880E+01  1.20776E+01  1.48772E+01  1.67658E+01  1.20783E+01  1.49545E+01  1.67938E+01  1.20392E+01  1.49898E+01  1.68030E+01  1.20466E+01  1.49346E+01  1.68493E+01  1.20481E+01  1.48991E+01  1.68531E+01
001868   3.19386E+02  2.65732E+01  2.58752E+01  2.40792E+01  2.69086E+01  2.52979E+01  2.42060E+01  2.71686E+01  2.58680E+01  2.41982E+01  2.72349E+01  2.57345E+01  2.38354E+01  2.73279E+01  2.57914E+01  2.42307E+01  2.76265E+01  2.70832E+01  2.56473E+01  1.19633E+01  1.50255E+01  1.69056E+01  1.19183E+01  1.47982E+01  1.70846E+01  1.20171E+01  1.49950E+01  1.70861E+01  1.20430E+01  1.51921E+01  1.69820E+01  1.20060E+01  1.51450E+01  1.68713E+01  1.19668E+01  1.50587E+01  1.68660E+01
001870   3.19786E+02  2.70275E+01  2.53056E+01  2.43318E+01  2.74049E+01  2.52095E+01  2.45898E+01  2.86815E+01  2.55572E+01  2.44330E+01  2.84591E+01  2.51647E+01  2.38456E+01  2.74593E+01  2.54192E+01  2.38082E+01  2.73705E+01  2.70326E+01  2.48501E+01  1.20506E+01  1.49083E+01  1.67908E+01  1.20348E+01  1.48909E+01  1.69725E+01  1.21829E+01  1.49097E+01  1.69478E+01  1.22051E+01  1.49248E+01  1.68144E+01  1.21069E+01  1.49446E+01  1.67772E+01  1.20046E+01  1.49350E+01  1.67429E+01
001872   3.20187E+02  2.70010E+01  2.60865E+01  2.48823E+01  2.62471E+01  2.48831E+01  2.43722E+01  2.73055E+01  2.57438E+01  2.46423E+01  2.80645E+01  2.64412E+01  2.48592E+01  2.76870E+01  2.62971E+01  2.44605E+01  2.76427E+01  2.69404E+01  2.47803E+01  1.20238E+01  1.49219E+01  1.68592E+01  1.18522E+01  1.49509E+01  1.68182E+01  1.19269E+01  1.49209E+01  1.68600E+01  1.20561E+01  1.48968E+01  1.69221E+01  1.21069E+01  1.49471E+01  1.69608E+01  1.20642E+01  1.49802E+01  1.69166E+01
001874   3.20588E+02  2.74236E+01  2.57823E+01  2.41843E+01  2.74294E+01  2.49781E+01  2.41408E+01  2.82870E+01  2.61227E+01  2.44645E+01  2.85880E+01  2.67162E+01  2.43564E+01  2.80673E+01  2.67258E+01  2.40764E+01  2.80726E+01  2.73596E+01  2.49736E+01  1.20559E+01  1.49032E+01  1.69430E+01  1.20053E+01  1.48769E+01  1.70297E+01  1.21028E+01  1.49449E+01  1.68945E+01  1.21453E+01  1.49962E+01  1.69376E+01  1.20888E+01  1.49803E+01  1.70105E+01  1.20062E+01  1.49414E+01  1.69708E+01
001876   3.20988E+02  2.73490E+01  2.55741E+01  2.42788E+01  2.78368E+01  2.56216E+01  2.52302E+01  2.74820E+01  2.56108E+01  2.42350E+01  2.72858E+01  2.56962E+01  2.33746E+01  2.71056E+01  2.57304E+01  2.37565E+01  2.73240E+01  2.60605E+01  2.47536E+01  1.20381E+01  1.48833E+01  1.68488E+01  1.20196E+01  1.49255E+01  1.70088E+01  1.20547E+01  1.48668E+01  1.67956E+01  1.21483E+01  1.48516E+01  1.66667E+01  1.20965E+01  1.48625E+01  1.67494E+01  1.20120E+01  1.48706E+01  1.68494E+01
001878   3.21389E+02  2.67528E+01  2.53642E+01  2.44868E+01  2.65486E+01  2.55038E+01  2.43547E+01  2.67227E+01  2.49795E+01  2.40004E+01  2.68576E+01  2.44921E+01  2.37671E+01  2.71156E+01  2.54310E+01  2.41039E+01  2.77250E+01  2.71576E+01  2.51180E+01  1.19832E+01  1.48572E+01  1.69843E+01  1.19104E+01  1.49100E+01  1.70116E+01  1.19853E+01  1.48560E+01  1.69087E+01  1.20684E+01  1.48401E+01  1.69275E+01  1.20647E+01  1.49032E+01  1.70120E+01  1.20385E+01  1.49659E+01  1.69585E+01
001880   3.21790E+02  2.68324E+01  2.54541E+01  2.41111E+01  2.66734E+01  2.54452E+01  2.42633E+01  2.67702E+01  2.55215E+01  2.47468E+01  2.70634E+01  2.53561E+01  2.45500E+01  2.76686E+01  2.55627E+01  2.44857E+01  2.79187E+01  2.62793E+01  2.50109E+01  1.20679E+01  1.50049E+01  1.69038E+01  1.20774E+01  1.50074E+01  1.70059E+01  1.20823E+01  1.49826E+01  1.69408E+01  1.20774E+01  1.49068E+01  1.68199E+01  1.20866E+01  1.49200E+01  1.68231E+01  1.20763E+01  1.49896E+01  1.69341E+01
001882   3.22190E+02  2.64279E+01  2.53191E+01  2.39567E+01  2.67661E+01  2.52610E+01  2.44208E+01  2.66605E+01  2.47304E+01  2.47125E+01  2.63957E+01  2.40769E+01  2.42620E+01  2.70868E+01  2.52304E+01  2.42523E+01  2.78060E+01  2.67100E+01  2.45335E+01  1.20494E+01  1.49172E+01  1.69983E+01  1.19266E+01  1.48502E+01  1.70356E+01  1.18418E+01  1.49147E+01  1.70014E+01  1.18515E+01  1.49548E+01  1.69631E+01  1.19740E+01  1.49240E+01  1.70045E+01  1.21013E+01  1.49574E+01  1.70099E+01
001884   3.22591E+02  2.70322E+01  2.50707E+01  2.41117E+01  2.70957E+01  2.51418E+01  2.35267E+01  2.68534E+01  2.50856E+01  2.34328E+01  2.67277E+01  2.52720E+01  2.34506E+01  2.76149E+01  2.60827E+01  2.46904E+01  2.80538E+01  2.62662E+01  2.56295E+01  1.20985E+01  1.49039E+01  1.70070E+01  1.20229E+01  1.49976E+01  1.70312E+01  1.20095E+01  1.50093E+01  1.70512E+01  1.20673E+01  1.49678E+01  1.70283E+01  1.21688E+01  1.49791E+01  1.70235E+01  1.21741E+01  1.49905E+01  1.70170E+01
001886   3.22991E+02  2.69080E+01  2.57548E+01  2.43859E+01  2.71816E+01  2.57921E+01  2.49328E+01  2.82751E+01  2.59009E+01  2.54699E+01  2.85175E+01  2.56232E+01  2.51819E+01  2.79214E+01  2.56526E+01  2.49063E+01  2.72734E+01  2.62342E+01  2.49214E+01  1.20795E+01  1.49241E+01  1.69254E+01  1.20227E+01  1.49898E+01  1.69192E+01  1.20419E+01  1.49644E+01  1.69688E+01  1.20822E+01  1.49287E+01  1.68969E+01  1.20571E+01  1.49235E+01  1.69493E+01  1.20459E+01  1.49137E+01  1.70575E+01
001888   3.23392E+02  2.67878E+01  2.55670E+01  2.44457E+01  2.64105E+01  2.56162E+01  2.43092E+01  2.76972E+01  2.64419E+01  2.50880E+01  2.78639E+01  2.64600E+01  2.55240E+01  2.73319E+01  2.61332E+01  2.54982E+01  2.73223E+01  2.59870E+01  2.51256E+01  1.20834E+01  1.49338E+01  1.68133E+01  1.20902E+01  1.49641E+01  1.69599E+01  1.20372E+01  1.50351E+01  1.68221E+01  1.20821E+01  1.50752E+01  1.66858E+01  1.21226E+01  1.49884E+01  1.67880E+01  1.20754E+01  1.49055E+01  1.69315E+01
001890   3.23793E+02  2.73027E+01  2.59693E+01  2.45835E+01  2.68708E+01  2.60153E+01  2.47717E+01  2.78543E+01  2.64190E+01  2.49814E+01  2.79999E+01  2.63996E+01  2.48035E+01  2.75359E+01  2.61848E+01  2.48874E+01  2.74933E+01  2.64144E+01  2.50119E+01  1.20094E+01  1.49935E+01  1.69194E+01  1.20060E+01  1.50026E+01  1.69853E+01  1.19694E+01  1.48854E+01  1.69376E+01  1.19071E+01  1.48276E+01  1.68385E+01  1.18947E+01  1.48791E+01  1.68879E+01  1.19902E+01  1.49442E+01  1.69178E+01
001892   3.24193E+02  2.69481E+01  2.55786E+01  2.46266E+01  2.70973E+01  2.60677E+01  2.45157E+01  2.77656E+01  2.56499E+01  2.46963E+01  2.78161E+01  2.52630E+01  2.46735E+01  2.69841E+01  2.53447E+01  2.44251E+01  2.65605E+01  2.58693E+01  2.47437E+01  1.20738E+01  1.49878E+01  1.70414E+01  1.20654E+01  1.50490E+01  1.70573E+01  1.20712E+01  1.49435E+01  1.70370E+01  1.21460E+01  1.48765E+01  1.70505E+01  1.21465E+01  1.48982E+01  1.70480E+01  1.20272E+01  1.49607E+01  1.70101E+01
001894   3.24594E+02  2.68307E+01  2.54442E+01  2.43589E+01  2.66684E+01  2.52353E+01  2.42549E+01  2.69619E+01  2.51846E+01  2.41387E+01  2.72096E+01  2.53305E+01  2.39910E+01  2.68502E+01  2.54268E+01  2.40972E+01  2.67470E+01  2.58810E+01  2.48002E+01  1.20445E+01  1.49326E+01  1.70401E+01  1.20401E+01  1.48437E+01  1.71822E+01  1.20576E+01  1.48190E+01  1.71509E+01  1.21355E+01  1.48548E+01  1.70685E+01  1.21320E+01  1.49724E+01  1.69790E+01  1.20378E+01  1.50208E+01  1.69165E+01
001896   3.24995E+02  2.64375E+01  2.48438E+01  2.35498E+01  2.68805E+01  2.48000E+01  2.48000E+01  2.70778E+01  2.45635E+01  2.44544E+01  2.69351E+01  2.45302E+01  2.36986E+01  2.64160E+01  2.52717E+01  2.31469E+01  2.63117E+01  2.61556E+01  2.33873E+01  1.20589E+01  1.49592E+01  1.70106E+01  1.20116E+01  1.49386E+01  1.71151E+01  1.19966E+01  1.48880E+01  1.71323E+01  1.20673E+01  1.48867E+01  1.71219E+01  1.21247E+01  1.49553E+01  1.70496E+01  1.20582E+01  1.49872E+01  1.69465E+01
001898   3.25395E+02  2.66770E+01  2.47595E+01  2.37510E+01  2.63906E+01  2.48721E+01  2.38879E+01  2.65284E+01  2.40721E+01  2.36094E+01  2.67799E+01  2.35823E+01  2.34439E+01  2.70048E+01  2.45709E+01  2.39832E+01  2.68321E+01  2.56056E+01  2.45925E+01  1.20717E+01  1.49405E+01  1.69739E+01  1.19746E+01  1.48889E+01  1.69955E+01  1.20393E+01  1.48420E+01  1.70252E+01  1.20820E+01  1.49172E+01  1.70416E+01  1.20490E+01  1.49804E+01  1.69814E+01  1.20221E+01  1.49625E+01  1.69413E+01
001900   3.25796E+02  2.65423E+01  2.48695E+01  2.38724E+01  2.69107E+01  2.43587E+01  2.46904E+01  2.68574E+01  2.43972E+01  2.41316E+01  2.67758E+01  2.43009E+01  2.35747E+01  2.68210E+01  2.49070E+01  2.39901E+01  2.65904E+01  2.57374E+01  2.44108E+01  1.20900E+01  1.49401E+01  1.68866E+01  1.20203E+01  1.47868E+01  1.69422E+01  1.20493E+01  1.47622E+01  1.69559E+01  1.20903E+01  1.48025E+01  1.68324E+01  1.20246E+01  1.48850E+01  1.67966E+01  1.20205E+01  1.49751E+01  1.68802E+01
001902   3.26196E+02  2.60323E+01  2.48133E+01  2.40393E+01  2.62606E+01  2.46946E+01  2.40746E+01  2.60699E+01  2.42834E+01  2.42884E+01  2.59516E+01  2.37526E+01  2.41426E+01  2.63470E+01  2.47572E+01  2.40442E+01  2.64926E+01  2.64269E+01  2.43559E+01  1.20415E+01  1.49296E+01  1.69376E+01  1.20064E+01  1.49705E+01  1.69441E+01  1.19689E+01  1.49061E+01  1.69109E+01  1.19666E+01  1.48634E+01  1.69005E+01  1.19374E+01  1.49172E+01  1.69317E+01  1.19268E+01  1.49378E+01  1.69199E+01
001904   3.26597E+02  2.58884E+01  2.51923E+01  2.35685E+01  2.58181E+01  2.50762E+01  2.39049E+01  2.69396E+01  2.52510E+01  2.38966E+01  2.72737E+01  2.50275E+01  2.35745E+01  2.66304E+01  2.52344E+01  2.37502E+01  2.59562E+01  2.60710E+01  2.43013E+01  1.20421E+01  1.50128E+01  1.68682E+01  1.20010E+01  1.50825E+01  1.69347E+01  1.20254E+01  1.50567E+01  1.68452E+01  1.20817E+01  1.50292E+01  1.68064E+01  1.20636E+01  1.49940E+01  1.68435E+01  1.20074E+01  1.49657E+01  1.69386E+01
001906   3.26998E+02  2.61961E+01  2.48003E+01  2.40755E+01  2.65722E+01  2.46582E+01  2.44062E+01  2.76102E+01  2.45307E+01  2.43578E+01  2.74453E+01  2.42150E+01  2.40749E+01  2.61703E+01  2.42113E+01  2.38005E+01  2.52828E+01  2.50523E+01  2.38937E+01  1.20245E+01  1.49476E+01  1.69898E+01  1.20175E+01  1.50245E+01  1.70515E+01  1.21076E+01  1.49959E+01  1.70421E+01  1.21335E+01  1.49190E+01  1.69268E+01  1.20380E+01  1.49262E+01  1.68612E+01  1.19100E+01  1.49399E+01  1.69060E+01
001908   3.27398E+02  2.64595E+01  2.53346E+01  2.38406E+01  2.65360E+01  2.50302E+01  2.36134E+01  2.65884E+01  2.48862E+01  2.38898E+01  2.65909E+01  2.48039E+01  2.38016E+01  2.67733E+01  2.53642E+01  2.39499E+01  2.65128E+01  2.59890E+01  2.43527E+01  1.20752E+01  1.50248E+01  1.69901E+01  1.20312E+01  1.50135E+01  1.69275E+01  1.20406E+01  1.49908E+01  1.69927E+01  1.21278E+01  1.50519E+01  1.70058E+01  1.21912E+01  1.50685E+01  1.69942E+01  1.21310E+01  1.50247E+01  1.70328E+01
